,Image Name,Acc,F1,Jaccard,Recall,Precision
65,ISIC-2017_Training_Data\ISIC_0014088.jpg,0.990852200255102,0.9466092823077819,0.8986307420494699,0.9977930358018636,0.900420447001549
66,ISIC-2017_Training_Data\ISIC_0010595.jpg,0.9729551977040817,0.9655435086204708,0.9333824251350025,0.949558008290466,0.9820764462809918
67,ISIC-2017_Training_Data\ISIC_0012298.jpg,0.974609375,0.8689570047315368,0.7682793743179338,0.9997633136094675,0.768419137711479
68,ISIC-2017_Training_Data\ISIC_0012957.jpg,0.9928850446428571,0.8305647840531561,0.7102272727272727,0.710804224207961,0.9988584474885844
69,ISIC-2017_Training_Data\ISIC_0013526.jpg,0.998664700255102,0.9413823272090989,0.8892561983471075,0.8892561983471075,1.0
70,ISIC-2017_Training_Data\ISIC_0013090.jpg,0.9985451211734694,0.9560505719446117,0.9158016147635525,0.9441141498216409,0.9682926829268292
71,ISIC-2017_Training_Data\ISIC_0000453.jpg,0.9782565369897959,0.9509067182648607,0.9064081667667496,0.9249759257638098,0.9783333333333334
72,ISIC-2017_Training_Data\ISIC_0013434.jpg,0.9973094706632653,0.9672091328637358,0.9365004703668862,0.954916067146283,0.9798228346456693
73,ISIC-2017_Training_Data\ISIC_0013346.jpg,0.9251036352040817,0.6366273448075807,0.46695035460992906,0.46695035460992906,1.0
74,ISIC-2017_Training_Data\ISIC_0010051.jpg,0.9036591198979592,0.9162740751004572,0.8454850567364551,0.8455661402723611,0.9998865955999092
75,ISIC-2017_Training_Data\ISIC_0014931.jpg,0.9698860012755102,0.9432530889698427,0.8926007534295259,0.9426512535655307,0.9438556933483653
76,ISIC-2017_Training_Data\ISIC_0014722.jpg,0.9487603635204082,0.9509809529256993,0.9065430752453654,0.9209719708999594,0.9830114308238076
77,ISIC-2017_Training_Data\ISIC_0000031.jpg,0.9611766581632653,0.9395106197987828,0.8859217615366597,0.9296951819075713,0.9495355259854381
